School_Name,School_ID,Network,Grade,Year,Reading_StudentsNumber,Reading_VAM,Reading_Confidence,Reading_Percentile,Reading_Color,Math_StudentsNumber,Math_VAM,Math_Confidence,Math_Percentile,Math_Color
REAVIS,610143,Burnham Park,8th Grade,2013,30.0,0.2,-1.1 to 1.5,60,Yellow,30.0,-0.5,-1.4 to 0.3,28,Yellow
JENNER,610012,Fullerton,7th Grade,2013,31.0,0.1,-1.2 to 1.4,54,Yellow,30.0,-0.9,-1.8 to -0.1,13,Red
MORTON,610257,AUSL,5th Grade,2013,31.0,0.1,-1.2 to 1.4,50,Yellow,30.0,0.8,0 to 1.7,82,Yellow
UNO CHTR-DE LAS CASAS,400081,Charter/Contract,7th Grade,2013,30.0,0.0,-1.2 to 1.3,49,Yellow,30.0,0.3,-0.5 to 1.1,66,Yellow
TALMAN,610249,Midway,4th Grade,2013,31.0,-0.1,-1.1 to 0.9,48,Yellow,30.0,1.2,0.4 to 2,91,Green
PARK MANOR,610115,Skyway,8th Grade,2013,30.0,-0.1,-1.4 to 1.2,44,Yellow,30.0,0.5,-0.4 to 1.4,75,Yellow
WADSWORTH,610213,Burnham Park,4th Grade,2013,30.0,-0.2,-1.2 to 0.9,44,Yellow,30.0,-0.7,-1.5 to 0.2,25,Yellow
TURNER-DREW,609895,Rock Island,4th Grade,2013,30.0,-0.2,-1.2 to 0.8,42,Yellow,30.0,1.3,0.4 to 2.1,93,Green
MAYS,610290,Englewood-Gresham,8th Grade,2013,30.0,-0.2,-1.5 to 1.1,39,Yellow,30.0,-0.6,-1.5 to 0.3,27,Yellow
KELLER,610084,Rock Island,6th Grade,2013,30.0,-0.3,-1.5 to 0.9,36,Yellow,30.0,0.6,-0.2 to 1.4,76,Yellow
PARKSIDE,610116,Skyway,8th Grade,2013,30.0,-0.3,-1.6 to 1,35,Yellow,30.0,-0.3,-1.2 to 0.5,35,Yellow
MANIERRE,610048,Fullerton,5th Grade,2013,30.0,-0.3,-1.5 to 0.9,33,Yellow,30.0,0.4,-0.3 to 1.2,69,Yellow
"HUGHES, C",610005,Austin-North Lawndale,7th Grade,2013,30.0,-0.4,-1.7 to 1,30,Yellow,30.0,-0.3,-1.2 to 0.5,35,Yellow
PILSEN,610013,Pilsen-Little Village,7th Grade,2013,30.0,-0.4,-1.7 to 0.9,29,Yellow,30.0,0.0,-0.9 to 0.9,53,Yellow
HENDRICKS,609987,Pershing,6th Grade,2013,29.0,-0.4,-1.8 to 0.9,28,Yellow,30.0,0.0,-1 to 0.9,49,Yellow
UNO CHTR - NORTHSIDE,400121,Charter/Contract,7th Grade,2013,30.0,-0.5,-1.8 to 0.8,23,Yellow,30.0,-0.5,-1.3 to 0.4,30,Yellow
DOOLITTLE,609891,Burnham Park,7th Grade,2013,30.0,-0.5,-1.9 to 0.9,23,Yellow,30.0,-0.3,-1.2 to 0.7,37,Yellow
SOLOMON,610182,O'Hare,5th Grade,2013,30.0,-0.6,-1.8 to 0.5,20,Yellow,30.0,-0.4,-1.2 to 0.3,31,Yellow
MCCLELLAN,610062,Pershing,4th Grade,2013,30.0,-0.9,-2 to 0.1,15,Yellow,30.0,-0.1,-0.9 to 0.7,48,Yellow
"JACKSON, M",610369,Englewood-Gresham,6th Grade,2013,29.0,-0.9,-2.2 to 0.4,13,Yellow,30.0,-0.1,-1 to 0.7,43,Yellow
HAMLINE,609964,Pershing,8th Grade,2013,30.0,-0.9,-2.2 to 0.3,10,Yellow,30.0,-0.1,-1 to 0.7,46,Yellow
HERZL,609991,AUSL,5th Grade,2013,30.0,-1.0,-2.2 to 0.2,10,Yellow,30.0,-0.3,-1.1 to 0.5,36,Yellow
DRAKE,609894,Burnham Park,6th Grade,2013,30.0,-1.1,-2.3 to 0.2,9,Yellow,30.0,0.7,-0.1 to 1.4,78,Yellow
PROVIDENCE CHTR-BUNCHE,400071,Charter/Contract,8th Grade,2013,30.0,-1.0,-2.3 to 0.3,8,Yellow,30.0,-1.2,-2 to -0.3,10,Red
VANDERPOEL,610207,Rock Island,5th Grade,2013,30.0,-1.3,-2.4 to -0.1,6,Red,30.0,-0.6,-1.3 to 0.2,28,Yellow
"HUGHES, C",610005,Austin-North Lawndale,4th Grade,2013,30.0,-1.7,-2.7 to -0.6,5,Red,30.0,-0.8,-1.6 to 0.1,23,Yellow
GRESHAM,609955,Englewood-Gresham,6th Grade,2013,30.0,-1.5,-2.8 to -0.2,3,Red,30.0,-1.9,-2.7 to -1,2,Red
KELLMAN,609925,Garfield-Humboldt,6th Grade,2013,30.0,-1.6,-2.8 to -0.3,3,Red,30.0,0.1,-0.7 to 0.9,54,Yellow
WEBSTER,610221,Garfield-Humboldt,5th Grade,2013,29.0,2.8,1.6 to 4,100,Green,29.0,4.2,3.4 to 5,100,Green
GREGORY,609954,Garfield-Humboldt,8th Grade,2013,29.0,2.1,0.7 to 3.5,98,Green,29.0,-4.6,-5.5 to -3.6,0,Red
GREEN,610032,Rock Island,5th Grade,2013,29.0,1.9,0.7 to 3.1,98,Green,29.0,1.4,0.6 to 2.2,93,Green
MELODY,610293,Garfield-Humboldt,4th Grade,2013,29.0,1.6,0.6 to 2.7,97,Green,29.0,0.4,-0.5 to 1.2,65,Yellow
GREGORY,609954,Garfield-Humboldt,4th Grade,2013,29.0,1.4,0.3 to 2.5,96,Green,29.0,0.5,-0.4 to 1.4,71,Yellow
DUNNE TECH ACAD,610188,Rock Island,5th Grade,2013,29.0,1.0,-0.2 to 2.2,90,Yellow,29.0,0.0,-0.8 to 0.7,48,Yellow
LENART,610298,Skyway,7th Grade,2013,29.0,1.0,-0.3 to 2.3,89,Yellow,29.0,0.7,-0.1 to 1.5,78,Yellow
"EDISON, T",609794,O'Hare,8th Grade,2013,29.0,0.8,-0.5 to 2.1,87,Yellow,29.0,-0.7,-1.6 to 0.1,20,Yellow
SHERWOOD,610173,Englewood-Gresham,8th Grade,2013,30.0,0.8,-0.5 to 2.1,86,Yellow,29.0,0.2,-0.7 to 1.1,61,Yellow
PENN,610123,Austin-North Lawndale,4th Grade,2013,29.0,0.8,-0.2 to 1.9,85,Yellow,29.0,0.6,-0.3 to 1.4,74,Yellow
HAMILTON,609963,Ravenswood-Ridge,4th Grade,2013,29.0,0.7,-0.4 to 1.7,80,Yellow,29.0,-0.3,-1.1 to 0.5,38,Yellow
ASIAN HUMAN SERVICES CHTR - PASSAGES,400060,Charter/Contract,8th Grade,2013,29.0,0.6,-0.7 to 1.9,80,Yellow,29.0,-0.3,-1.2 to 0.6,36,Yellow
BELMONT-CRAGIN,609922,Fullerton,4th Grade,2013,29.0,0.6,-0.4 to 1.7,78,Yellow,29.0,0.3,-0.6 to 1.1,61,Yellow
MCDOWELL,610312,Skyway,4th Grade,2013,28.0,0.6,-0.4 to 1.7,78,Yellow,29.0,-0.1,-1 to 0.7,45,Yellow
SHABAZZ CHTR-SHABAZZ,400072,Charter/Contract,4th Grade,2013,29.0,0.6,-0.5 to 1.6,77,Yellow,29.0,0.3,-0.5 to 1.2,63,Yellow
OGLESBY,610102,Englewood-Gresham,8th Grade,2013,30.0,0.4,-0.9 to 1.8,74,Yellow,29.0,-0.8,-1.7 to 0.1,20,Yellow
PILSEN,610013,Pilsen-Little Village,8th Grade,2013,29.0,0.4,-0.9 to 1.7,72,Yellow,29.0,-0.3,-1.2 to 0.6,38,Yellow
UNO CHTR - ST MARKS,400114,Charter/Contract,8th Grade,2013,28.0,0.4,-0.9 to 1.7,70,Yellow,29.0,1.1,0.2 to 2,90,Green
EARHART,610316,Skyway,5th Grade,2013,30.0,0.4,-0.8 to 1.6,69,Yellow,29.0,0.3,-0.5 to 1.1,63,Yellow
CHALMERS,609851,Austin-North Lawndale,8th Grade,2013,29.0,0.3,-1 to 1.7,69,Yellow,29.0,0.0,-0.9 to 0.9,48,Yellow
SHABAZZ CHTR-SIZEMORE,400074,Charter/Contract,5th Grade,2013,28.0,0.2,-1.1 to 1.4,56,Yellow,29.0,-0.5,-1.3 to 0.3,29,Yellow
HENDERSON,609986,Englewood-Gresham,8th Grade,2013,29.0,0.1,-1.2 to 1.4,56,Yellow,29.0,0.7,-0.2 to 1.6,79,Yellow
BRENTANO,609809,Fullerton,5th Grade,2013,29.0,0.0,-1.1 to 1.2,49,Yellow,29.0,0.4,-0.3 to 1.2,69,Yellow
TALMAN,610249,Midway,8th Grade,2013,29.0,0.0,-1.3 to 1.3,48,Yellow,29.0,-0.3,-1.2 to 0.6,39,Yellow
CASSELL,609849,Rock Island,5th Grade,2013,29.0,0.0,-1.2 to 1.2,45,Yellow,29.0,-0.1,-0.9 to 0.6,46,Yellow
OTIS,610107,Fulton,7th Grade,2013,29.0,-0.1,-1.4 to 1.2,44,Yellow,29.0,-0.1,-0.9 to 0.7,46,Yellow
REVERE,610146,Skyway,7th Grade,2013,30.0,-0.1,-2 to 1.7,43,Yellow,29.0,-0.1,-1 to 0.7,46,Yellow
PENN,610123,Austin-North Lawndale,8th Grade,2013,30.0,-0.2,-1.5 to 1.2,40,Yellow,29.0,-0.3,-1.2 to 0.7,39,Yellow
LOZANO,610029,Fulton,8th Grade,2013,29.0,-0.3,-1.6 to 1,36,Yellow,29.0,-0.6,-1.5 to 0.3,24,Yellow
MORTON,610257,AUSL,6th Grade,2013,29.0,-0.3,-1.6 to 1,36,Yellow,29.0,0.2,-0.6 to 1,59,Yellow
KELLOGG,610016,Rock Island,7th Grade,2013,29.0,-0.3,-1.6 to 1,35,Yellow,29.0,-0.3,-1.1 to 0.6,38,Yellow
TILTON,610202,Garfield-Humboldt,5th Grade,2013,28.0,-0.4,-1.8 to 0.9,28,Yellow,29.0,0.6,-0.2 to 1.5,77,Yellow
PENN,610123,Austin-North Lawndale,6th Grade,2013,30.0,-0.5,-1.7 to 0.8,27,Yellow,29.0,-0.5,-1.3 to 0.3,28,Yellow
PARKSIDE,610116,Skyway,7th Grade,2013,29.0,-0.5,-1.8 to 0.9,25,Yellow,29.0,-0.5,-1.4 to 0.4,29,Yellow
RYDER,610153,Englewood-Gresham,6th Grade,2013,29.0,-0.5,-1.8 to 0.8,24,Yellow,29.0,-0.1,-1 to 0.7,43,Yellow
LEARN CHTR EXCEL,400048,Charter/Contract,5th Grade,2013,29.0,-0.6,-1.8 to 0.6,22,Yellow,29.0,-0.8,-1.5 to 0,20,Red
AGASSIZ,609773,Ravenswood-Ridge,6th Grade,2013,29.0,-0.6,-1.9 to 0.7,22,Yellow,29.0,2.2,1.4 to 3,98,Green
KELLER,610084,Rock Island,4th Grade,2013,29.0,-0.7,-1.7 to 0.4,22,Yellow,29.0,0.0,-0.8 to 0.9,52,Yellow
BASS,609791,Englewood-Gresham,6th Grade,2013,29.0,-0.7,-2.1 to 0.6,18,Yellow,29.0,-1.8,-2.6 to -0.9,3,Red
CASSELL,609849,Rock Island,8th Grade,2013,29.0,-0.7,-2 to 0.6,17,Yellow,29.0,0.7,-0.2 to 1.6,79,Yellow
HINTON,610299,Englewood-Gresham,7th Grade,2013,29.0,-0.9,-2.2 to 0.5,13,Yellow,29.0,-0.3,-1.1 to 0.6,38,Yellow
WHITTIER,610228,Pilsen-Little Village,5th Grade,2013,29.0,-1.2,-2.4 to 0,8,Red,29.0,-1.5,-2.3 to -0.8,5,Red
LANGFORD,609869,Englewood-Gresham,4th Grade,2013,29.0,-1.6,-2.7 to -0.5,6,Red,29.0,-1.7,-2.6 to -0.8,5,Red
JUNGMAN,610015,Pilsen-Little Village,6th Grade,2013,29.0,-1.4,-2.6 to -0.1,5,Red,29.0,-0.2,-1 to 0.6,40,Yellow
"HUGHES, L",610368,Rock Island,4th Grade,2013,29.0,-1.7,-2.7 to -0.7,5,Red,29.0,-1.1,-1.9 to -0.3,14,Red
GALE,609933,Ravenswood-Ridge,6th Grade,2013,29.0,-1.5,-2.8 to -0.3,3,Red,29.0,0.0,-0.8 to 0.8,51,Yellow
NEIL,610093,Skyway,7th Grade,2013,29.0,-1.6,-2.9 to -0.4,3,Red,29.0,1.1,0.3 to 1.9,89,Green
ESMOND,609908,Rock Island,7th Grade,2013,28.0,1.8,0.5 to 3.2,99,Green,28.0,0.1,-0.8 to 1,58,Yellow
MADISON,610047,Skyway,7th Grade,2013,26.0,1.4,0.1 to 2.7,97,Green,28.0,-0.4,-1.3 to 0.4,31,Yellow
FRANKLIN,609926,Fullerton,8th Grade,2013,28.0,1.4,0.1 to 2.7,96,Green,28.0,-0.2,-1 to 0.7,44,Yellow
KELLER,610084,Rock Island,7th Grade,2013,29.0,1.3,0 to 2.6,95,Green,28.0,0.8,0 to 1.6,80,Yellow
HOLMES,609997,Englewood-Gresham,5th Grade,2013,28.0,1.2,0 to 2.4,93,Yellow,28.0,0.6,-0.2 to 1.4,76,Yellow
COLEMON,610199,Lake Calumet,6th Grade,2013,28.0,1.2,-0.1 to 2.5,92,Yellow,28.0,-0.1,-0.9 to 0.7,44,Yellow
GALE,609933,Ravenswood-Ridge,8th Grade,2013,27.0,0.9,-0.4 to 2.2,88,Yellow,28.0,1.3,0.3 to 2.2,93,Green
HENDRICKS,609987,Pershing,5th Grade,2013,27.0,0.8,-0.4 to 2,87,Yellow,28.0,-0.3,-1.1 to 0.5,36,Yellow
CALDWELL,609833,Skyway,6th Grade,2013,28.0,0.8,-0.4 to 2.1,86,Yellow,28.0,1.3,0.5 to 2.1,92,Green
MADISON,610047,Skyway,4th Grade,2013,28.0,0.8,-0.4 to 1.9,84,Yellow,28.0,0.4,-0.5 to 1.3,66,Yellow
NORWOOD PARK,610099,O'Hare,4th Grade,2013,28.0,0.8,-0.3 to 1.8,84,Yellow,28.0,-0.8,-1.7 to 0,20,Red
GRESHAM,609955,Englewood-Gresham,7th Grade,2013,28.0,0.8,-0.5 to 2.1,82,Yellow,28.0,-0.9,-1.8 to -0.1,13,Red
PARK MANOR,610115,Skyway,6th Grade,2013,28.0,0.6,-0.6 to 1.9,80,Yellow,28.0,-0.4,-1.2 to 0.5,35,Yellow
KELLER,610084,Rock Island,8th Grade,2013,28.0,0.5,-0.8 to 1.8,76,Yellow,28.0,0.5,-0.4 to 1.4,74,Yellow
NORTH RIVER,610354,O'Hare,4th Grade,2013,29.0,0.5,-0.6 to 1.5,72,Yellow,28.0,-0.4,-1.2 to 0.5,36,Yellow
REAVIS,610143,Burnham Park,6th Grade,2013,28.0,0.3,-1 to 1.6,68,Yellow,28.0,-0.5,-1.3 to 0.4,29,Yellow
NEIL,610093,Skyway,6th Grade,2013,28.0,0.3,-1 to 1.6,66,Yellow,28.0,-0.3,-1.1 to 0.5,38,Yellow
LOZANO,610029,Fulton,7th Grade,2013,29.0,0.3,-1 to 1.6,65,Yellow,28.0,0.3,-0.6 to 1.1,65,Yellow
WACKER,610366,Rock Island,5th Grade,2013,28.0,0.3,-0.9 to 1.5,63,Yellow,28.0,-1.1,-1.9 to -0.3,12,Red
REVERE,610146,Skyway,6th Grade,2013,29.0,0.2,-1.1 to 1.5,62,Yellow,28.0,-0.9,-1.8 to 0,16,Red
OROZCO,610329,Pilsen-Little Village,4th Grade,2013,28.0,0.1,-0.9 to 1.2,59,Yellow,28.0,0.7,-0.1 to 1.5,79,Yellow
TILTON,610202,Garfield-Humboldt,7th Grade,2013,29.0,0.1,-1.3 to 1.4,52,Yellow,28.0,-0.9,-1.8 to 0,17,Yellow
COONLEY,609866,Ravenswood-Ridge,6th Grade,2013,28.0,0.0,-1.3 to 1.3,52,Yellow,28.0,0.8,0 to 1.6,84,Green
SUMNER,610194,Garfield-Humboldt,4th Grade,2013,28.0,0.0,-1.1 to 1,50,Yellow,28.0,1.1,0.2 to 1.9,88,Green
RAVENSWOOD,610141,Ravenswood-Ridge,8th Grade,2013,28.0,-0.1,-1.4 to 1.2,45,Yellow,28.0,1.0,0.1 to 1.9,88,Green
MCDADE,610066,Skyway,4th Grade,2013,28.0,-0.4,-1.4 to 0.7,32,Yellow,28.0,0.1,-0.7 to 1,56,Yellow
MILBURN ALTERNATIVE ES,610551,Alternative,All Grades,2013,28.0,-0.4,-2.3 to 1.5,29,Yellow,28.0,-0.8,-2.7 to 1.1,20,Yellow
FRANKLIN,609926,Fullerton,7th Grade,2013,28.0,-0.4,-1.7 to 0.9,27,Yellow,28.0,-0.9,-1.7 to -0.1,15,Red
MORTON,610257,AUSL,4th Grade,2013,28.0,-0.6,-1.7 to 0.5,25,Yellow,28.0,2.1,1.2 to 3,98,Green
PLAMONDON,610131,Austin-North Lawndale,7th Grade,2013,28.0,-0.5,-1.9 to 0.8,24,Yellow,28.0,0.9,0 to 1.8,82,Yellow
POE,610132,Lake Calumet,5th Grade,2013,28.0,-0.6,-1.8 to 0.6,21,Yellow,28.0,0.6,-0.2 to 1.3,75,Yellow
POE,610132,Lake Calumet,4th Grade,2013,28.0,-0.7,-1.8 to 0.3,21,Yellow,28.0,-0.7,-1.5 to 0.1,24,Yellow
TILTON,610202,Garfield-Humboldt,8th Grade,2013,30.0,-0.7,-2 to 0.7,19,Yellow,28.0,-0.9,-1.9 to 0,15,Yellow
KELLMAN,609925,Garfield-Humboldt,8th Grade,2013,28.0,-0.7,-2 to 0.6,19,Yellow,28.0,-0.1,-1 to 0.8,46,Yellow
JENNER,610012,Fullerton,5th Grade,2013,29.0,-0.7,-1.9 to 0.5,18,Yellow,28.0,-1.5,-2.3 to -0.7,5,Red
HOLMES,609997,Englewood-Gresham,6th Grade,2013,28.0,-0.8,-2.2 to 0.5,16,Yellow,28.0,0.0,-0.9 to 0.9,50,Yellow
FISKE,609919,Burnham Park,7th Grade,2013,27.0,-0.8,-2.1 to 0.5,15,Yellow,28.0,-0.5,-1.4 to 0.3,27,Yellow
"THORP, J",610200,Skyway,8th Grade,2013,28.0,-0.9,-2.2 to 0.4,11,Yellow,28.0,-2.5,-3.4 to -1.5,1,Red
JENNER,610012,Fullerton,6th Grade,2013,27.0,-1.0,-2.3 to 0.2,10,Yellow,28.0,-1.0,-1.8 to -0.2,13,Red
KERSHAW,610019,Englewood-Gresham,8th Grade,2013,28.0,-1.0,-2.3 to 0.3,8,Yellow,28.0,-0.8,-1.7 to 0.1,17,Yellow
GREEN,610032,Rock Island,6th Grade,2013,24.0,-1.2,-2.5 to 0.2,8,Yellow,28.0,1.3,0.5 to 2.2,92,Green
MAYS,610290,Englewood-Gresham,4th Grade,2013,28.0,-1.4,-2.5 to -0.3,8,Red,28.0,-1.2,-2.1 to -0.3,11,Red
WOODLAWN,609977,Burnham Park,4th Grade,2013,27.0,-1.4,-2.5 to -0.3,8,Red,28.0,-1.8,-2.7 to -1,5,Red
KELLOGG,610016,Rock Island,8th Grade,2013,27.0,-1.0,-2.3 to 0.3,7,Yellow,28.0,0.2,-0.7 to 1.1,60,Yellow
KELLMAN,609925,Garfield-Humboldt,4th Grade,2013,28.0,-1.6,-2.7 to -0.5,6,Red,28.0,-0.2,-1.1 to 0.6,41,Yellow
WEBSTER,610221,Garfield-Humboldt,6th Grade,2013,27.0,2.0,0.7 to 3.3,99,Green,27.0,4.6,3.7 to 5.4,100,Green
DECATUR,609880,Ravenswood-Ridge,4th Grade,2013,27.0,1.7,0.7 to 2.8,98,Green,27.0,0.0,-0.8 to 0.9,52,Yellow
MCDADE,610066,Skyway,5th Grade,2013,27.0,1.6,0.4 to 2.9,97,Green,27.0,0.7,0 to 1.5,79,Yellow
EARLE,609897,Englewood-Gresham,6th Grade,2013,28.0,1.6,0.3 to 2.9,96,Green,27.0,-0.1,-0.9 to 0.8,48,Yellow
CATHER,610251,Garfield-Humboldt,7th Grade,2013,29.0,1.3,0 to 2.6,96,Green,27.0,0.9,0 to 1.7,84,Green
EARHART,610316,Skyway,7th Grade,2013,27.0,1.3,0 to 2.6,95,Yellow,27.0,1.3,0.5 to 2.2,94,Green
HEARST,609981,Midway,6th Grade,2013,27.0,1.3,0 to 2.6,93,Yellow,27.0,1.8,0.9 to 2.6,95,Green
TELPOCHCALLI,609921,Pilsen-Little Village,8th Grade,2013,27.0,1.1,-0.2 to 2.4,93,Yellow,27.0,0.1,-0.9 to 1,54,Yellow
HENDRICKS,609987,Pershing,4th Grade,2013,27.0,1.0,-0.1 to 2.1,88,Yellow,27.0,0.7,-0.2 to 1.6,80,Yellow
"JACKSON, M",610369,Englewood-Gresham,5th Grade,2013,27.0,0.8,-0.7 to 2.2,85,Yellow,27.0,-0.3,-1.2 to 0.6,36,Yellow
HEFFERAN,609985,Garfield-Humboldt,8th Grade,2013,27.0,0.8,-0.6 to 2.1,85,Yellow,27.0,-0.6,-1.5 to 0.3,25,Yellow
JUNGMAN,610015,Pilsen-Little Village,4th Grade,2013,27.0,0.7,-0.3 to 1.8,82,Yellow,27.0,0.4,-0.5 to 1.2,65,Yellow
REAVIS,610143,Burnham Park,5th Grade,2013,29.0,0.7,-0.5 to 1.9,81,Yellow,27.0,-1.8,-2.6 to -1,3,Red
SMITH,609978,Lake Calumet,5th Grade,2013,27.0,0.6,-0.6 to 1.8,79,Yellow,27.0,0.0,-0.7 to 0.8,51,Yellow
WHISTLER,610225,Lake Calumet,7th Grade,2013,27.0,0.6,-0.7 to 1.9,77,Yellow,27.0,-0.1,-1 to 0.7,45,Yellow
KELLOGG,610016,Rock Island,6th Grade,2013,27.0,0.5,-0.8 to 1.8,75,Yellow,27.0,-0.2,-1 to 0.6,42,Yellow
GREEN,610032,Rock Island,7th Grade,2013,27.0,0.4,-0.9 to 1.7,67,Yellow,27.0,-2.0,-2.9 to -1.1,2,Red
REVERE,610146,Skyway,8th Grade,2013,27.0,0.3,-1 to 1.7,66,Yellow,27.0,-0.1,-1 to 0.9,48,Yellow
CHAPPELL,609852,Ravenswood-Ridge,6th Grade,2013,27.0,0.3,-1 to 1.6,65,Yellow,27.0,1.0,0.2 to 1.8,86,Green
"JACKSON, M",610369,Englewood-Gresham,4th Grade,2013,29.0,0.3,-0.8 to 1.3,64,Yellow,27.0,-0.7,-1.6 to 0.1,23,Yellow
UNO CHTR - ST MARKS,400114,Charter/Contract,5th Grade,2013,27.0,0.3,-0.9 to 1.5,63,Yellow,27.0,0.1,-0.7 to 0.9,52,Yellow
HOLMES,609997,Englewood-Gresham,8th Grade,2013,27.0,0.2,-1.2 to 1.7,62,Yellow,27.0,1.0,-0.1 to 2,88,Yellow
LOZANO,610029,Fulton,4th Grade,2013,27.0,0.2,-0.9 to 1.3,61,Yellow,27.0,-0.1,-1 to 0.7,47,Yellow
JUNGMAN,610015,Pilsen-Little Village,7th Grade,2013,27.0,0.2,-1.1 to 1.5,56,Yellow,27.0,-0.1,-1 to 0.7,44,Yellow
HAMILTON,609963,Ravenswood-Ridge,5th Grade,2013,27.0,0.1,-1.1 to 1.3,55,Yellow,27.0,-0.9,-1.7 to -0.1,16,Red
COLEMON,610199,Lake Calumet,7th Grade,2013,27.0,0.0,-1.3 to 1.3,49,Yellow,27.0,-1.5,-2.3 to -0.6,5,Red
EARHART,610316,Skyway,6th Grade,2013,27.0,-0.2,-1.5 to 1.1,40,Yellow,27.0,0.4,-0.5 to 1.2,66,Yellow
BELMONT-CRAGIN,609922,Fullerton,5th Grade,2013,27.0,-0.2,-1.4 to 1,38,Yellow,27.0,-1.0,-1.7 to -0.2,14,Red
CHALMERS,609851,Austin-North Lawndale,5th Grade,2013,27.0,-0.2,-1.5 to 1.1,36,Yellow,27.0,-0.5,-1.3 to 0.4,30,Yellow
DULLES,610263,AUSL,8th Grade,2013,27.0,-0.3,-1.6 to 1.1,35,Yellow,27.0,-2.3,-3.3 to -1.4,1,Red
CROWN,609873,Austin-North Lawndale,4th Grade,2013,28.0,-0.3,-1.4 to 0.8,34,Yellow,27.0,-0.8,-1.7 to 0.1,22,Yellow
BELMONT-CRAGIN,609922,Fullerton,6th Grade,2013,27.0,-0.4,-1.7 to 0.9,30,Yellow,27.0,0.3,-0.5 to 1.1,62,Yellow
"BROWN, R",610091,Lake Calumet,4th Grade,2013,28.0,-0.5,-1.6 to 0.5,27,Yellow,27.0,-0.2,-1 to 0.7,44,Yellow
TALMAN,610249,Midway,7th Grade,2013,27.0,-0.5,-1.8 to 0.8,24,Yellow,27.0,0.1,-0.7 to 0.9,58,Yellow
CROWN,609873,Austin-North Lawndale,6th Grade,2013,27.0,-0.6,-1.9 to 0.7,24,Yellow,27.0,0.2,-0.6 to 1.1,61,Yellow
DEWEY,609885,Pershing,7th Grade,2013,27.0,-0.6,-1.9 to 0.7,21,Yellow,27.0,-1.7,-2.5 to -0.8,3,Red
RAVENSWOOD,610141,Ravenswood-Ridge,6th Grade,2013,27.0,-0.9,-2.2 to 0.4,15,Yellow,27.0,-0.5,-1.3 to 0.4,30,Yellow
AVALON PARK,609786,Skyway,7th Grade,2013,27.0,-0.8,-2.3 to 0.6,13,Yellow,27.0,-1.6,-2.6 to -0.7,4,Red
WHISTLER,610225,Lake Calumet,5th Grade,2013,27.0,-1.0,-2.2 to 0.2,11,Yellow,27.0,-0.8,-1.6 to -0.1,18,Red
WOODSON,610345,Burnham Park,8th Grade,2013,27.0,-1.0,-2.3 to 0.4,9,Yellow,27.0,-0.5,-1.4 to 0.5,30,Yellow
BASS,609791,Englewood-Gresham,4th Grade,2013,27.0,-1.5,-2.7 to -0.4,7,Red,27.0,-2.1,-3 to -1.1,3,Red
PLAMONDON,610131,Austin-North Lawndale,6th Grade,2013,27.0,-1.4,-2.7 to -0.1,4,Red,27.0,0.1,-0.7 to 0.9,56,Yellow
BRENNEMANN,610242,Ravenswood-Ridge,4th Grade,2013,26.0,3.6,2.5 to 4.6,100,Green,26.0,2.6,1.7 to 3.4,99,Green
DRAKE,609894,Burnham Park,5th Grade,2013,27.0,1.9,0.6 to 3.1,98,Green,26.0,-0.7,-1.6 to 0.2,22,Yellow
WEBSTER,610221,Garfield-Humboldt,8th Grade,2013,26.0,1.3,0 to 2.6,95,Yellow,26.0,1.8,0.9 to 2.7,98,Green
OWEN,610109,Midway,7th Grade,2013,26.0,1.2,-0.2 to 2.5,93,Yellow,26.0,0.8,-0.1 to 1.6,80,Yellow
SOUTHSHORE,610530,Skyway,5th Grade,2013,26.0,1.1,-0.1 to 2.3,92,Yellow,26.0,-1.0,-1.7 to -0.2,14,Red
DRAKE,609894,Burnham Park,8th Grade,2013,26.0,1.1,-0.3 to 2.4,92,Yellow,26.0,0.5,-0.4 to 1.4,72,Yellow
MELODY,610293,Garfield-Humboldt,6th Grade,2013,26.0,1.1,-0.3 to 2.4,90,Yellow,26.0,0.7,-0.1 to 1.6,79,Yellow
OWEN,610109,Midway,6th Grade,2013,26.0,0.9,-0.4 to 2.2,87,Yellow,26.0,0.7,-0.1 to 1.6,81,Yellow
WADSWORTH,610213,Burnham Park,5th Grade,2013,26.0,0.8,-0.4 to 2.1,86,Yellow,26.0,-0.3,-1.1 to 0.6,38,Yellow
DUNNE TECH ACAD,610188,Rock Island,4th Grade,2013,26.0,0.8,-0.3 to 1.9,84,Yellow,26.0,0.8,-0.1 to 1.7,82,Yellow
COURTENAY,610355,Ravenswood-Ridge,4th Grade,2013,26.0,0.7,-0.4 to 1.8,81,Yellow,26.0,1.0,0.1 to 1.8,85,Green
OWEN,610109,Midway,4th Grade,2013,26.0,0.6,-0.5 to 1.6,76,Yellow,26.0,1.2,0.4 to 2.1,92,Green
EVERETT,609909,Pershing,4th Grade,2013,27.0,0.6,-0.6 to 1.7,76,Yellow,26.0,-0.8,-1.7 to 0.1,21,Yellow
OWEN,610109,Midway,5th Grade,2013,26.0,0.5,-0.7 to 1.7,76,Yellow,26.0,-1.3,-2 to -0.5,9,Red
DOOLITTLE,609891,Burnham Park,5th Grade,2013,25.0,0.5,-0.7 to 1.7,74,Yellow,26.0,-0.6,-1.4 to 0.2,25,Yellow
